_raw,_time,date_hour,date_mday,date_minute,date_month,date_second,date_wday,date_year,date_zone,euid,eventtype,host,index,linecount,punct,rhost,source,sourcetype,splunk_server,splunk_server_group,tag,tag::eventtype,timeendpos,timestartpos,tty,uid,user
Jul  9 19:34:10 combo sshd(pam_unix)[23792]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root,2026-07-09 16:34:10+00:00,19.0,9.0,34.0,july,10.0,thursday,2026.0,local,0.0,,Kamal,main,1.0,___::__()[]:__;_=_=_=_=_=_=..__=,p15105218.pureserver.info,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root
Jul  9 19:34:12 combo sshd(pam_unix)[23794]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root,2026-07-09 16:34:12+00:00,19.0,9.0,34.0,july,12.0,thursday,2026.0,local,0.0,,Kamal,main,1.0,___::__()[]:__;_=_=_=_=_=_=..__=,p15105218.pureserver.info,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root
Jul  9 19:34:13 combo sshd(pam_unix)[23796]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root,2026-07-09 16:34:13+00:00,19.0,9.0,34.0,july,13.0,thursday,2026.0,local,0.0,,Kamal,main,1.0,___::__()[]:__;_=_=_=_=_=_=..__=,p15105218.pureserver.info,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root
Jul  9 19:34:14 combo sshd(pam_unix)[23798]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root,2026-07-09 16:34:14+00:00,19.0,9.0,34.0,july,14.0,thursday,2026.0,local,0.0,,Kamal,main,1.0,___::__()[]:__;_=_=_=_=_=_=..__=,p15105218.pureserver.info,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root
Jul 10 16:01:43 combo sshd(pam_unix)[30530]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,2026-07-10 13:01:43+00:00,16.0,10.0,1.0,july,43.0,friday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=...__=,150.183.249.110,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root
Jul 10 16:01:44 combo sshd(pam_unix)[30532]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,2026-07-10 13:01:44+00:00,16.0,10.0,1.0,july,44.0,friday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=...__=,150.183.249.110,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root
Jul 10 16:01:45 combo sshd(pam_unix)[30535]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,2026-07-10 13:01:45+00:00,16.0,10.0,1.0,july,45.0,friday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=...__=,150.183.249.110,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root
Jul 10 16:01:45 combo sshd(pam_unix)[30534]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,2026-07-10 13:01:45+00:00,16.0,10.0,1.0,july,45.0,friday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=...__=,150.183.249.110,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root
Jul 10 16:01:46 combo sshd(pam_unix)[30536]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,2026-07-10 13:01:46+00:00,16.0,10.0,1.0,july,46.0,friday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=...__=,150.183.249.110,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root
Jul 10 16:01:47 combo sshd(pam_unix)[30540]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,2026-07-10 13:01:47+00:00,16.0,10.0,1.0,july,47.0,friday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=...__=,150.183.249.110,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root
Jul 10 16:01:48 combo sshd(pam_unix)[30544]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,2026-07-10 13:01:48+00:00,16.0,10.0,1.0,july,48.0,friday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=...__=,150.183.249.110,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root
Jul 10 16:01:48 combo sshd(pam_unix)[30546]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,2026-07-10 13:01:48+00:00,16.0,10.0,1.0,july,48.0,friday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=...__=,150.183.249.110,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root
Jul 10 16:01:48 combo sshd(pam_unix)[30542]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,2026-07-10 13:01:48+00:00,16.0,10.0,1.0,july,48.0,friday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=...__=,150.183.249.110,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root
Jul 10 16:01:49 combo sshd(pam_unix)[30548]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,2026-07-10 13:01:49+00:00,16.0,10.0,1.0,july,49.0,friday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=...__=,150.183.249.110,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root
Jul 10 16:01:56 combo sshd(pam_unix)[30550]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,2026-07-10 13:01:56+00:00,16.0,10.0,1.0,july,56.0,friday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=...__=,150.183.249.110,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root
Jul 10 16:01:57 combo sshd(pam_unix)[30552]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,2026-07-10 13:01:57+00:00,16.0,10.0,1.0,july,57.0,friday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=...__=,150.183.249.110,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root
Jul 10 16:01:58 combo sshd(pam_unix)[30555]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,2026-07-10 13:01:58+00:00,16.0,10.0,1.0,july,58.0,friday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=...__=,150.183.249.110,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root
Jul 10 16:01:58 combo sshd(pam_unix)[30554]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,2026-07-10 13:01:58+00:00,16.0,10.0,1.0,july,58.0,friday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=...__=,150.183.249.110,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root
Jul 10 16:01:59 combo sshd(pam_unix)[30560]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,2026-07-10 13:01:59+00:00,16.0,10.0,1.0,july,59.0,friday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=...__=,150.183.249.110,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root
Jul 10 16:01:59 combo sshd(pam_unix)[30558]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,2026-07-10 13:01:59+00:00,16.0,10.0,1.0,july,59.0,friday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=...__=,150.183.249.110,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root
Jul 10 16:02:01 combo sshd(pam_unix)[30564]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,2026-07-10 13:02:01+00:00,16.0,10.0,2.0,july,1.0,friday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=...__=,150.183.249.110,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root
Jul 10 16:02:01 combo sshd(pam_unix)[30566]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,2026-07-10 13:02:01+00:00,16.0,10.0,2.0,july,1.0,friday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=...__=,150.183.249.110,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root
Jul 10 16:02:01 combo sshd(pam_unix)[30562]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,2026-07-10 13:02:01+00:00,16.0,10.0,2.0,july,1.0,friday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=...__=,150.183.249.110,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root
Jul 10 16:02:02 combo sshd(pam_unix)[30568]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,2026-07-10 13:02:02+00:00,16.0,10.0,2.0,july,2.0,friday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=...__=,150.183.249.110,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root
Jul 10 16:02:08 combo sshd(pam_unix)[30570]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,2026-07-10 13:02:08+00:00,16.0,10.0,2.0,july,8.0,friday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=...__=,150.183.249.110,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root
Jul 10 16:02:09 combo sshd(pam_unix)[30572]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,2026-07-10 13:02:09+00:00,16.0,10.0,2.0,july,9.0,friday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=...__=,150.183.249.110,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root
Jul 10 16:02:10 combo sshd(pam_unix)[30575]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,2026-07-10 13:02:10+00:00,16.0,10.0,2.0,july,10.0,friday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=...__=,150.183.249.110,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root
Jul 10 16:02:10 combo sshd(pam_unix)[30574]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,2026-07-10 13:02:10+00:00,16.0,10.0,2.0,july,10.0,friday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=...__=,150.183.249.110,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root
Jul 10 16:02:12 combo sshd(pam_unix)[30578]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,2026-07-10 13:02:12+00:00,16.0,10.0,2.0,july,12.0,friday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=...__=,150.183.249.110,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root
Jul 10 16:02:12 combo sshd(pam_unix)[30580]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,2026-07-10 13:02:12+00:00,16.0,10.0,2.0,july,12.0,friday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=...__=,150.183.249.110,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root
Jul 10 16:02:13 combo sshd(pam_unix)[30582]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,2026-07-10 13:02:13+00:00,16.0,10.0,2.0,july,13.0,friday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=...__=,150.183.249.110,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root
Jul 10 16:02:14 combo sshd(pam_unix)[30584]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,2026-07-10 13:02:14+00:00,16.0,10.0,2.0,july,14.0,friday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=...__=,150.183.249.110,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root
Jul 10 16:02:14 combo sshd(pam_unix)[30585]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,2026-07-10 13:02:14+00:00,16.0,10.0,2.0,july,14.0,friday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=...__=,150.183.249.110,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root
Jul 10 16:02:14 combo sshd(pam_unix)[30588]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,2026-07-10 13:02:14+00:00,16.0,10.0,2.0,july,14.0,friday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=...__=,150.183.249.110,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root
Jul 10 16:02:21 combo sshd(pam_unix)[30590]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,2026-07-10 13:02:21+00:00,16.0,10.0,2.0,july,21.0,friday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=...__=,150.183.249.110,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root
Jul 10 16:02:21 combo sshd(pam_unix)[30592]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,2026-07-10 13:02:21+00:00,16.0,10.0,2.0,july,21.0,friday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=...__=,150.183.249.110,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root
Jul 10 16:02:23 combo sshd(pam_unix)[30595]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,2026-07-10 13:02:23+00:00,16.0,10.0,2.0,july,23.0,friday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=...__=,150.183.249.110,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root
Jul 10 16:02:23 combo sshd(pam_unix)[30594]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,2026-07-10 13:02:23+00:00,16.0,10.0,2.0,july,23.0,friday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=...__=,150.183.249.110,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root
Jul 10 16:02:24 combo sshd(pam_unix)[30598]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,2026-07-10 13:02:24+00:00,16.0,10.0,2.0,july,24.0,friday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=...__=,150.183.249.110,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root
Jul 10 16:02:25 combo sshd(pam_unix)[30599]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,2026-07-10 13:02:25+00:00,16.0,10.0,2.0,july,25.0,friday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=...__=,150.183.249.110,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root
Jul 10 16:02:26 combo sshd(pam_unix)[30602]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,2026-07-10 13:02:26+00:00,16.0,10.0,2.0,july,26.0,friday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=...__=,150.183.249.110,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root
Jul 10 16:02:27 combo sshd(pam_unix)[30604]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,2026-07-10 13:02:27+00:00,16.0,10.0,2.0,july,27.0,friday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=...__=,150.183.249.110,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root
Jul 10 16:02:27 combo sshd(pam_unix)[30605]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,2026-07-10 13:02:27+00:00,16.0,10.0,2.0,july,27.0,friday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=...__=,150.183.249.110,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root
Jul 10 16:02:27 combo sshd(pam_unix)[30607]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,2026-07-10 13:02:27+00:00,16.0,10.0,2.0,july,27.0,friday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=...__=,150.183.249.110,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root
Jul 10 16:02:33 combo sshd(pam_unix)[30610]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,2026-07-10 13:02:33+00:00,16.0,10.0,2.0,july,33.0,friday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=...__=,150.183.249.110,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root
Jul 10 16:02:34 combo sshd(pam_unix)[30612]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,2026-07-10 13:02:34+00:00,16.0,10.0,2.0,july,34.0,friday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=...__=,150.183.249.110,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root
Jul 10 16:02:35 combo sshd(pam_unix)[30614]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,2026-07-10 13:02:35+00:00,16.0,10.0,2.0,july,35.0,friday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=...__=,150.183.249.110,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root
Jul 10 16:02:35 combo sshd(pam_unix)[30615]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,2026-07-10 13:02:35+00:00,16.0,10.0,2.0,july,35.0,friday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=...__=,150.183.249.110,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root
Jul 10 16:02:36 combo sshd(pam_unix)[30618]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,2026-07-10 13:02:36+00:00,16.0,10.0,2.0,july,36.0,friday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=...__=,150.183.249.110,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root
Jul 10 16:02:37 combo sshd(pam_unix)[30620]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,2026-07-10 13:02:37+00:00,16.0,10.0,2.0,july,37.0,friday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=...__=,150.183.249.110,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root
Jul 10 16:02:39 combo sshd(pam_unix)[30624]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,2026-07-10 13:02:39+00:00,16.0,10.0,2.0,july,39.0,friday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=...__=,150.183.249.110,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root
Jul 10 16:02:39 combo sshd(pam_unix)[30622]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,2026-07-10 13:02:39+00:00,16.0,10.0,2.0,july,39.0,friday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=...__=,150.183.249.110,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root
Jul 10 16:02:40 combo sshd(pam_unix)[30625]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,2026-07-10 13:02:40+00:00,16.0,10.0,2.0,july,40.0,friday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=...__=,150.183.249.110,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root
Jul 10 16:02:40 combo sshd(pam_unix)[30628]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,2026-07-10 13:02:40+00:00,16.0,10.0,2.0,july,40.0,friday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=...__=,150.183.249.110,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root
Jul 10 16:02:45 combo sshd(pam_unix)[30630]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,2026-07-10 13:02:45+00:00,16.0,10.0,2.0,july,45.0,friday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=...__=,150.183.249.110,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root
Jul 10 16:02:46 combo sshd(pam_unix)[30632]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,2026-07-10 13:02:46+00:00,16.0,10.0,2.0,july,46.0,friday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=...__=,150.183.249.110,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root
Jul 10 16:02:47 combo sshd(pam_unix)[30634]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,2026-07-10 13:02:47+00:00,16.0,10.0,2.0,july,47.0,friday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=...__=,150.183.249.110,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root
Jul 10 16:02:47 combo sshd(pam_unix)[30635]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,2026-07-10 13:02:47+00:00,16.0,10.0,2.0,july,47.0,friday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=...__=,150.183.249.110,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root
Jul 10 16:02:49 combo sshd(pam_unix)[30638]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,2026-07-10 13:02:49+00:00,16.0,10.0,2.0,july,49.0,friday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=...__=,150.183.249.110,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root
Jul 10 16:02:50 combo sshd(pam_unix)[30640]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,2026-07-10 13:02:50+00:00,16.0,10.0,2.0,july,50.0,friday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=...__=,150.183.249.110,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root
Jul 10 16:02:52 combo sshd(pam_unix)[30645]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,2026-07-10 13:02:52+00:00,16.0,10.0,2.0,july,52.0,friday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=...__=,150.183.249.110,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root
Jul 10 16:02:52 combo sshd(pam_unix)[30644]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,2026-07-10 13:02:52+00:00,16.0,10.0,2.0,july,52.0,friday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=...__=,150.183.249.110,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root
Jul 10 16:02:52 combo sshd(pam_unix)[30642]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,2026-07-10 13:02:52+00:00,16.0,10.0,2.0,july,52.0,friday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=...__=,150.183.249.110,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root
