_raw,_time,date_hour,date_mday,date_minute,date_month,date_second,date_wday,date_year,date_zone,euid,eventtype,host,index,linecount,punct,rhost,source,sourcetype,splunk_server,splunk_server_group,tag,tag::eventtype,timeendpos,timestartpos,tty,uid,user,attempts_in_window,unique_users_in_window,seconds_since_last_attempt,hour,targets_root,rule_flag,ml_anomaly,ml_anomaly_score,ip_is_attacker,ip_anomaly_score
Jun 25 04:41:51 combo sshd(pam_unix)[31028]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org ,2026-06-25 01:41:51+00:00,4.0,25.0,41.0,june,51.0,thursday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=.._,massive.merukuru.org,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,unknown,10,1,2.0,1,0,1,-1,-0.08373915193317988,0,0.04548184566740965
Jun 25 04:41:51 combo sshd(pam_unix)[31025]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org ,2026-06-25 01:41:51+00:00,4.0,25.0,41.0,june,51.0,thursday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=.._,massive.merukuru.org,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,unknown,10,1,0.0,1,0,1,-1,-0.08130406613484037,0,0.04548184566740965
Jun 25 04:41:51 combo sshd(pam_unix)[31027]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org ,2026-06-25 01:41:51+00:00,4.0,25.0,41.0,june,51.0,thursday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=.._,massive.merukuru.org,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,unknown,10,1,0.0,1,0,1,-1,-0.08130406613484037,0,0.04548184566740965
Jun 25 04:41:51 combo sshd(pam_unix)[31024]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org ,2026-06-25 01:41:51+00:00,4.0,25.0,41.0,june,51.0,thursday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=.._,massive.merukuru.org,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,unknown,10,1,0.0,1,0,1,-1,-0.08130406613484037,0,0.04548184566740965
Jun 25 04:41:51 combo sshd(pam_unix)[31021]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org ,2026-06-25 01:41:51+00:00,4.0,25.0,41.0,june,51.0,thursday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=.._,massive.merukuru.org,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,unknown,10,1,0.0,1,0,1,-1,-0.08130406613484037,0,0.04548184566740965
Jun 25 04:41:51 combo sshd(pam_unix)[31020]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org ,2026-06-25 01:41:51+00:00,4.0,25.0,41.0,june,51.0,thursday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=.._,massive.merukuru.org,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,unknown,10,1,0.0,1,0,1,-1,-0.08130406613484037,0,0.04548184566740965
Jun 27 08:05:37 combo sshd(pam_unix)[8660]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=troi.bluesky-technologies.com  user=root,2026-06-27 05:05:37+00:00,8.0,27.0,5.0,june,37.0,saturday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=.-.__=,troi.bluesky-technologies.com,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root,1,1,9999.0,5,1,0,-1,-0.13901961334895968,0,0.05093649018066215
Jun 27 08:05:39 combo sshd(pam_unix)[8661]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=troi.bluesky-technologies.com  user=root,2026-06-27 05:05:39+00:00,8.0,27.0,5.0,june,39.0,saturday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=.-.__=,troi.bluesky-technologies.com,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root,5,1,2.0,5,1,1,-1,-0.014729854733003978,0,0.05093649018066215
Jun 27 08:05:39 combo sshd(pam_unix)[8664]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=troi.bluesky-technologies.com  user=root,2026-06-27 05:05:39+00:00,8.0,27.0,5.0,june,39.0,saturday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=.-.__=,troi.bluesky-technologies.com,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root,5,1,0.0,5,1,1,-1,-0.02488706602616858,0,0.05093649018066215
Jun 27 08:05:39 combo sshd(pam_unix)[8663]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=troi.bluesky-technologies.com  user=root,2026-06-27 05:05:39+00:00,8.0,27.0,5.0,june,39.0,saturday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=.-.__=,troi.bluesky-technologies.com,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root,5,1,0.0,5,1,1,-1,-0.02488706602616858,0,0.05093649018066215
Jun 27 08:05:39 combo sshd(pam_unix)[8662]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=troi.bluesky-technologies.com  user=root,2026-06-27 05:05:39+00:00,8.0,27.0,5.0,june,39.0,saturday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=.-.__=,troi.bluesky-technologies.com,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root,5,1,0.0,5,1,1,-1,-0.02488706602616858,0,0.05093649018066215
Jun 28 08:10:24 combo sshd(pam_unix)[11521]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.53.154.93  user=root,2026-06-28 05:10:24+00:00,8.0,28.0,10.0,june,24.0,sunday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=...__=,61.53.154.93,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root,4,1,9999.0,5,1,0,-1,-0.1422529842385964,0,0.08425427883126052
Jun 28 08:10:24 combo sshd(pam_unix)[11510]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.53.154.93  user=root,2026-06-28 05:10:24+00:00,8.0,28.0,10.0,june,24.0,sunday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=...__=,61.53.154.93,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root,4,1,0.0,5,1,0,-1,-0.02622381054197953,0,0.08425427883126052
Jun 28 08:10:24 combo sshd(pam_unix)[11513]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.53.154.93  user=root,2026-06-28 05:10:24+00:00,8.0,28.0,10.0,june,24.0,sunday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=...__=,61.53.154.93,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root,4,1,0.0,5,1,0,-1,-0.02622381054197953,0,0.08425427883126052
Jun 28 08:10:24 combo sshd(pam_unix)[11517]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.53.154.93  user=root,2026-06-28 05:10:24+00:00,8.0,28.0,10.0,june,24.0,sunday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=...__=,61.53.154.93,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root,4,1,0.0,5,1,0,-1,-0.02622381054197953,0,0.08425427883126052
Jun 28 08:10:25 combo sshd(pam_unix)[11519]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.53.154.93  user=root,2026-06-28 05:10:25+00:00,8.0,28.0,10.0,june,25.0,sunday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=...__=,61.53.154.93,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root,5,1,1.0,5,1,1,-1,-0.01737224990301134,0,0.08425427883126052
Jun 28 08:10:26 combo sshd(pam_unix)[11514]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.53.154.93  user=root,2026-06-28 05:10:26+00:00,8.0,28.0,10.0,june,26.0,sunday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=...__=,61.53.154.93,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root,6,1,1.0,5,1,1,-1,-0.01998405533397879,0,0.08425427883126052
Jun 28 08:10:28 combo sshd(pam_unix)[11512]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.53.154.93  user=root,2026-06-28 05:10:28+00:00,8.0,28.0,10.0,june,28.0,sunday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=...__=,61.53.154.93,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root,7,1,2.0,5,1,1,-1,-0.014298498336960064,0,0.08425427883126052
Jun 28 08:10:29 combo sshd(pam_unix)[11509]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.53.154.93  user=root,2026-06-28 05:10:29+00:00,8.0,28.0,10.0,june,29.0,sunday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=...__=,61.53.154.93,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root,8,1,1.0,5,1,1,-1,-0.01628853425362975,0,0.08425427883126052
Jun 28 08:10:30 combo sshd(pam_unix)[11515]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.53.154.93  user=root,2026-06-28 05:10:30+00:00,8.0,28.0,10.0,june,30.0,sunday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=...__=,61.53.154.93,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root,9,1,1.0,5,1,1,-1,-0.017129381376718544,0,0.08425427883126052
Jun 28 20:58:46 combo sshd(pam_unix)[12665]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=62-192-102-94.dsl.easynet.nl  user=root,2026-06-28 17:58:46+00:00,20.0,28.0,58.0,june,46.0,sunday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=---...__=,62-192-102-94.dsl.easynet.nl,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root,2,1,9999.0,17,1,0,-1,-0.1386959753795169,0,0.10439167420453616
Jun 28 20:58:46 combo sshd(pam_unix)[12666]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=62-192-102-94.dsl.easynet.nl  user=root,2026-06-28 17:58:46+00:00,20.0,28.0,58.0,june,46.0,sunday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=---...__=,62-192-102-94.dsl.easynet.nl,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root,2,1,0.0,17,1,0,-1,-0.04460061643841057,0,0.10439167420453616
Jun 28 20:58:47 combo sshd(pam_unix)[12669]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=62-192-102-94.dsl.easynet.nl  user=root,2026-06-28 17:58:47+00:00,20.0,28.0,58.0,june,47.0,sunday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=---...__=,62-192-102-94.dsl.easynet.nl,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root,3,1,1.0,17,1,0,-1,-0.027592394618125016,0,0.10439167420453616
Jun 28 20:58:50 combo sshd(pam_unix)[12671]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=62-192-102-94.dsl.easynet.nl  user=root,2026-06-28 17:58:50+00:00,20.0,28.0,58.0,june,50.0,sunday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=---...__=,62-192-102-94.dsl.easynet.nl,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root,4,1,3.0,17,1,0,-1,-0.026728506386809736,0,0.10439167420453616
Jun 28 20:58:52 combo sshd(pam_unix)[12673]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=62-192-102-94.dsl.easynet.nl  user=root,2026-06-28 17:58:52+00:00,20.0,28.0,58.0,june,52.0,sunday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=---...__=,62-192-102-94.dsl.easynet.nl,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root,5,1,2.0,17,1,1,-1,-0.022162041750493244,0,0.10439167420453616
Jun 28 20:58:53 combo sshd(pam_unix)[12675]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=62-192-102-94.dsl.easynet.nl  user=root,2026-06-28 17:58:53+00:00,20.0,28.0,58.0,june,53.0,sunday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=---...__=,62-192-102-94.dsl.easynet.nl,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root,7,1,1.0,17,1,1,-1,-0.025200056198924237,0,0.10439167420453616
Jun 28 20:58:53 combo sshd(pam_unix)[12677]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=62-192-102-94.dsl.easynet.nl  user=root,2026-06-28 17:58:53+00:00,20.0,28.0,58.0,june,53.0,sunday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=---...__=,62-192-102-94.dsl.easynet.nl,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root,7,1,0.0,17,1,1,-1,-0.034435584748871595,0,0.10439167420453616
Jun 28 20:58:55 combo sshd(pam_unix)[12680]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=62-192-102-94.dsl.easynet.nl  user=root,2026-06-28 17:58:55+00:00,20.0,28.0,58.0,june,55.0,sunday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=---...__=,62-192-102-94.dsl.easynet.nl,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root,10,1,2.0,17,1,1,-1,-0.022318949226307783,0,0.10439167420453616
Jun 28 20:58:55 combo sshd(pam_unix)[12679]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=62-192-102-94.dsl.easynet.nl  user=root,2026-06-28 17:58:55+00:00,20.0,28.0,58.0,june,55.0,sunday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=---...__=,62-192-102-94.dsl.easynet.nl,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root,10,1,0.0,17,1,1,-1,-0.03677282777650409,0,0.10439167420453616
Jun 28 20:58:55 combo sshd(pam_unix)[12681]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=62-192-102-94.dsl.easynet.nl  user=root,2026-06-28 17:58:55+00:00,20.0,28.0,58.0,june,55.0,sunday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=---...__=,62-192-102-94.dsl.easynet.nl,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root,10,1,0.0,17,1,1,-1,-0.03677282777650409,0,0.10439167420453616
Jun 28 21:42:46 combo sshd(pam_unix)[12754]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.115.206.155 ,2026-06-28 18:42:46+00:00,21.0,28.0,42.0,june,46.0,sunday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=..._,211.115.206.155,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,unknown,5,1,9999.0,18,0,1,-1,-0.051418365415765,0,0.03107603345771426
Jun 28 21:42:46 combo sshd(pam_unix)[12756]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.115.206.155 ,2026-06-28 18:42:46+00:00,21.0,28.0,42.0,june,46.0,sunday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=..._,211.115.206.155,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,unknown,5,1,0.0,18,0,1,-1,-0.03305693980922236,0,0.03107603345771426
Jun 28 21:42:46 combo sshd(pam_unix)[12753]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.115.206.155 ,2026-06-28 18:42:46+00:00,21.0,28.0,42.0,june,46.0,sunday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=..._,211.115.206.155,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,unknown,5,1,0.0,18,0,1,-1,-0.03305693980922236,0,0.03107603345771426
Jun 28 21:42:46 combo sshd(pam_unix)[12752]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.115.206.155 ,2026-06-28 18:42:46+00:00,21.0,28.0,42.0,june,46.0,sunday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=..._,211.115.206.155,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,unknown,5,1,0.0,18,0,1,-1,-0.03305693980922236,0,0.03107603345771426
Jun 28 21:42:46 combo sshd(pam_unix)[12755]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.115.206.155 ,2026-06-28 18:42:46+00:00,21.0,28.0,42.0,june,46.0,sunday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=..._,211.115.206.155,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,unknown,5,1,0.0,18,0,1,-1,-0.03305693980922236,0,0.03107603345771426
Jun 29 10:08:19 combo sshd(pam_unix)[15477]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=csnsu.nsuok.edu  user=root,2026-06-29 07:08:19+00:00,10.0,29.0,8.0,june,19.0,monday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=..__=,csnsu.nsuok.edu,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root,7,1,9999.0,7,1,1,-1,-0.1451097209085082,1,-0.029195777678079016
Jun 29 10:08:19 combo sshd(pam_unix)[15478]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=csnsu.nsuok.edu  user=root,2026-06-29 07:08:19+00:00,10.0,29.0,8.0,june,19.0,monday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=..__=,csnsu.nsuok.edu,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root,7,1,0.0,7,1,1,-1,-0.01719282462877003,1,-0.029195777678079016
Jun 29 10:08:19 combo sshd(pam_unix)[15481]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=csnsu.nsuok.edu  user=root,2026-06-29 07:08:19+00:00,10.0,29.0,8.0,june,19.0,monday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=..__=,csnsu.nsuok.edu,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root,7,1,0.0,7,1,1,-1,-0.01719282462877003,1,-0.029195777678079016
Jun 29 10:08:19 combo sshd(pam_unix)[15479]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=csnsu.nsuok.edu  user=root,2026-06-29 07:08:19+00:00,10.0,29.0,8.0,june,19.0,monday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=..__=,csnsu.nsuok.edu,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root,7,1,0.0,7,1,1,-1,-0.01719282462877003,1,-0.029195777678079016
Jun 29 10:08:19 combo sshd(pam_unix)[15476]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=csnsu.nsuok.edu  user=root,2026-06-29 07:08:19+00:00,10.0,29.0,8.0,june,19.0,monday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=..__=,csnsu.nsuok.edu,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root,7,1,0.0,7,1,1,-1,-0.01719282462877003,1,-0.029195777678079016
Jun 29 10:08:19 combo sshd(pam_unix)[15488]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=csnsu.nsuok.edu  user=root,2026-06-29 07:08:19+00:00,10.0,29.0,8.0,june,19.0,monday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=..__=,csnsu.nsuok.edu,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root,7,1,0.0,7,1,1,-1,-0.01719282462877003,1,-0.029195777678079016
Jun 29 10:08:19 combo sshd(pam_unix)[15480]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=csnsu.nsuok.edu  user=root,2026-06-29 07:08:19+00:00,10.0,29.0,8.0,june,19.0,monday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=..__=,csnsu.nsuok.edu,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root,7,1,0.0,7,1,1,-1,-0.01719282462877003,1,-0.029195777678079016
Jun 29 10:08:20 combo sshd(pam_unix)[15490]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=csnsu.nsuok.edu  user=root,2026-06-29 07:08:20+00:00,10.0,29.0,8.0,june,20.0,monday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=..__=,csnsu.nsuok.edu,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root,10,1,1.0,7,1,1,-1,-0.004874491162065564,1,-0.029195777678079016
Jun 29 10:08:20 combo sshd(pam_unix)[15491]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=csnsu.nsuok.edu  user=root,2026-06-29 07:08:20+00:00,10.0,29.0,8.0,june,20.0,monday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=..__=,csnsu.nsuok.edu,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root,10,1,0.0,7,1,1,-1,-0.013411072059932472,1,-0.029195777678079016
Jun 29 10:08:20 combo sshd(pam_unix)[15492]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=csnsu.nsuok.edu  user=root,2026-06-29 07:08:20+00:00,10.0,29.0,8.0,june,20.0,monday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=..__=,csnsu.nsuok.edu,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root,10,1,0.0,7,1,1,-1,-0.013411072059932472,1,-0.029195777678079016
Jun 29 12:11:53 combo sshd(pam_unix)[15692]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,2026-06-29 09:11:53+00:00,12.0,29.0,11.0,june,53.0,monday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=---..__=,h64-187-1-131.gtconnect.net,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root,1,1,9999.0,9,1,0,-1,-0.125017241773054,0,0.06061085347104467
Jun 29 12:11:55 combo sshd(pam_unix)[15694]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,2026-06-29 09:11:55+00:00,12.0,29.0,11.0,june,55.0,monday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=---..__=,h64-187-1-131.gtconnect.net,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root,2,1,2.0,9,1,0,-1,-0.008273080634065844,0,0.06061085347104467
Jun 29 12:11:57 combo sshd(pam_unix)[15696]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,2026-06-29 09:11:57+00:00,12.0,29.0,11.0,june,57.0,monday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=---..__=,h64-187-1-131.gtconnect.net,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root,3,1,2.0,9,1,0,-1,-0.0044203791275281845,0,0.06061085347104467
Jun 29 12:11:59 combo sshd(pam_unix)[15698]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,2026-06-29 09:11:59+00:00,12.0,29.0,11.0,june,59.0,monday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=---..__=,h64-187-1-131.gtconnect.net,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root,5,1,2.0,9,1,1,1,0.00025627739402983574,0,0.06061085347104467
Jun 29 12:11:59 combo sshd(pam_unix)[15700]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,2026-06-29 09:11:59+00:00,12.0,29.0,11.0,june,59.0,monday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=---..__=,h64-187-1-131.gtconnect.net,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root,5,1,0.0,9,1,1,-1,-0.010071437473906542,0,0.06061085347104467
Jun 29 12:12:01 combo sshd(pam_unix)[15702]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,2026-06-29 09:12:01+00:00,12.0,29.0,12.0,june,1.0,monday,2026.0,local,0.0,,Kamal,main,1.0,__::__()[]:__;_=_=_=_=_=_=---..__=,h64-187-1-131.gtconnect.net,Linux_2k.log,my_linux_logs,Kamal,,,,16.0,0.0,NODEVssh,0.0,root,6,1,2.0,9,1,1,-1,-0.0007103479591636375,0,0.06061085347104467
